play_session_id,user_id,date_key,start_ts,end_ts,duration_seconds,channel_code,status_code,total_score
937,41,20241225,2024-12-25 02:39:07.056000-06:00,2024-12-25 09:43:07.056000-06:00,25440.0,BROWSER,ABORTED,3690
938,58,20241222,2024-12-22 15:52:56.011000-06:00,2024-12-22 17:22:56.011000-06:00,5400.0,MOBILE,COMPLETED,4673
939,339,20241230,2024-12-30 09:17:14.251000-06:00,2024-12-30 10:28:14.251000-06:00,4260.0,MOBILE,ABORTED,2583
940,58,20241225,2024-12-25 21:39:30.759000-06:00,2024-12-26 06:13:30.759000-06:00,30840.0,MOBILE,TIMEOUT,2062
941,469,20241025,2024-10-25 08:18:13.137000-06:00,2024-10-25 16:05:13.137000-06:00,28020.0,MOBILE,COMPLETED,807
942,483,20240925,2024-09-25 15:09:30.701000-06:00,2024-09-25 21:15:30.701000-06:00,21960.0,MOBILE,ABORTED,3200
943,28,20241016,2024-10-16 18:49:58.911000-06:00,2024-10-16 22:51:58.911000-06:00,14520.0,BROWSER,COMPLETED,1357
944,95,20241116,2024-11-16 22:37:34.519000-06:00,2024-11-17 01:15:34.519000-06:00,9480.0,MOBILE,COMPLETED,4550
945,268,20241215,2024-12-15 04:49:31.849000-06:00,2024-12-15 12:22:31.849000-06:00,27180.0,BROWSER,COMPLETED,1592
946,115,20241115,2024-11-15 21:17:41.854000-06:00,2024-11-15 22:30:41.854000-06:00,4380.0,MOBILE,ABORTED,3571
947,217,20241112,2024-11-12 07:57:21.903000-06:00,2024-11-12 12:12:21.903000-06:00,15300.0,MOBILE,TIMEOUT,1776
948,467,20240601,2024-06-01 01:32:19.327000-06:00,2024-06-01 09:26:19.327000-06:00,28440.0,MOBILE,ABORTED,940
949,4,20240415,2024-04-15 06:58:56.633000-06:00,2024-04-15 14:26:56.633000-06:00,26880.0,BROWSER,TIMEOUT,3641
950,220,20241113,2024-11-13 08:16:07.838000-06:00,2024-11-13 17:27:07.838000-06:00,33060.0,MOBILE,COMPLETED,453
951,67,20240926,2024-09-26 21:08:12.999000-06:00,2024-09-27 03:42:12.999000-06:00,23640.0,BROWSER,TIMEOUT,3375
952,336,20241228,2024-12-28 13:37:22.613000-06:00,2024-12-28 20:38:22.613000-06:00,25260.0,BROWSER,ABORTED,4041
953,6,20241219,2024-12-19 06:45:59.930000-06:00,2024-12-19 16:17:59.930000-06:00,34320.0,BROWSER,ABORTED,407
954,195,20241004,2024-10-04 04:41:40.678000-06:00,2024-10-04 05:56:40.678000-06:00,4500.0,BROWSER,ABORTED,3063
955,452,20241228,2024-12-28 05:34:27.532000-06:00,2024-12-28 08:41:27.532000-06:00,11220.0,BROWSER,ABORTED,1250
956,52,20240711,2024-07-11 02:19:13.718000-06:00,2024-07-11 02:26:13.718000-06:00,420.0,MOBILE,TIMEOUT,4247
957,137,20241010,2024-10-10 20:50:38.856000-06:00,2024-10-11 00:35:38.856000-06:00,13500.0,MOBILE,TIMEOUT,1168
958,204,20240209,2024-02-09 13:43:50.158000-06:00,2024-02-09 21:39:50.158000-06:00,28560.0,BROWSER,ABORTED,3357
959,490,20240904,2024-09-04 08:23:13.243000-06:00,2024-09-04 11:35:13.243000-06:00,11520.0,BROWSER,COMPLETED,4366
960,82,20241224,2024-12-24 04:00:05.280000-06:00,2024-12-24 07:44:05.280000-06:00,13440.0,MOBILE,COMPLETED,3617
961,494,20240518,2024-05-18 09:34:41.683000-06:00,2024-05-18 14:47:41.683000-06:00,18780.0,MOBILE,ABORTED,3483
962,73,20241015,2024-10-15 14:27:21.932000-06:00,2024-10-15 19:48:21.932000-06:00,19260.0,BROWSER,TIMEOUT,1065
963,32,20241218,2024-12-18 16:05:04.935000-06:00,2024-12-18 17:45:04.935000-06:00,6000.0,MOBILE,TIMEOUT,3824
964,211,20241225,2024-12-25 16:07:21.028000-06:00,2024-12-25 17:06:21.028000-06:00,3540.0,MOBILE,ABORTED,1558
965,137,20241208,2024-12-08 10:03:54.210000-06:00,2024-12-08 15:23:54.210000-06:00,19200.0,BROWSER,ABORTED,2885
966,294,20241203,2024-12-03 09:01:18.360000-06:00,2024-12-03 13:18:18.360000-06:00,15420.0,MOBILE,COMPLETED,1967
967,295,20240818,2024-08-18 19:48:50.210000-06:00,2024-08-19 02:15:50.210000-06:00,23220.0,MOBILE,ABORTED,1481
968,485,20240404,2024-04-04 07:28:27.167000-06:00,2024-04-04 17:24:27.167000-06:00,35760.0,MOBILE,COMPLETED,2087
969,80,20241229,2024-12-29 07:01:37.728000-06:00,2024-12-29 13:13:37.728000-06:00,22320.0,MOBILE,COMPLETED,4013
970,443,20241228,2024-12-28 03:06:46.401000-06:00,2024-12-28 09:41:46.401000-06:00,23700.0,BROWSER,ABORTED,4634
971,261,20241224,2024-12-24 09:32:29.064000-06:00,2024-12-24 09:39:29.064000-06:00,420.0,MOBILE,TIMEOUT,1957
972,455,20240412,2024-04-12 00:13:56.860000-06:00,2024-04-12 09:38:56.860000-06:00,33900.0,BROWSER,COMPLETED,407
973,193,20241122,2024-11-22 20:42:52.562000-06:00,2024-11-22 23:07:52.562000-06:00,8700.0,MOBILE,ABORTED,4348
974,134,20241029,2024-10-29 16:44:59.880000-06:00,2024-10-29 23:10:59.880000-06:00,23160.0,BROWSER,ABORTED,3893
975,150,20240826,2024-08-26 11:38:37.951000-06:00,2024-08-26 21:05:37.951000-06:00,34020.0,MOBILE,ABORTED,4148
976,210,20241217,2024-12-17 17:57:34.013000-06:00,2024-12-18 00:12:34.013000-06:00,22500.0,BROWSER,TIMEOUT,4650
977,396,20241214,2024-12-14 22:12:46.467000-06:00,2024-12-15 02:09:46.467000-06:00,14220.0,BROWSER,ABORTED,1562
978,9,20241205,2024-12-05 06:00:45.853000-06:00,2024-12-05 13:53:45.853000-06:00,28380.0,MOBILE,COMPLETED,4786
979,353,20240516,2024-05-16 08:40:55.316000-06:00,2024-05-16 17:16:55.316000-06:00,30960.0,MOBILE,ABORTED,1730
980,53,20241013,2024-10-13 04:52:29.933000-06:00,2024-10-13 04:57:29.933000-06:00,300.0,BROWSER,COMPLETED,147
982,188,20241009,2024-10-09 20:28:13.289000-06:00,2024-10-10 05:12:13.289000-06:00,31440.0,BROWSER,ABORTED,3421
983,103,20241224,2024-12-24 20:29:44.867000-06:00,2024-12-25 05:23:44.867000-06:00,32040.0,BROWSER,COMPLETED,4851
984,337,20241221,2024-12-21 09:12:24.230000-06:00,2024-12-21 13:26:24.230000-06:00,15240.0,MOBILE,ABORTED,2443
985,152,20240905,2024-09-05 06:39:40.978000-06:00,2024-09-05 09:36:40.978000-06:00,10620.0,BROWSER,COMPLETED,1608
986,481,20240623,2024-06-23 12:50:56.501000-06:00,2024-06-23 19:43:56.501000-06:00,24780.0,MOBILE,ABORTED,4134
987,489,20241116,2024-11-16 16:54:50.820000-06:00,2024-11-16 19:37:50.820000-06:00,9780.0,MOBILE,COMPLETED,664
988,477,20241001,2024-10-01 04:56:57.615000-06:00,2024-10-01 12:14:57.615000-06:00,26280.0,MOBILE,TIMEOUT,1249
989,128,20241116,2024-11-16 03:28:23.005000-06:00,2024-11-16 03:49:23.005000-06:00,1260.0,BROWSER,COMPLETED,2308
990,101,20241129,2024-11-29 05:03:23.683000-06:00,2024-11-29 14:34:23.683000-06:00,34260.0,BROWSER,TIMEOUT,4149
991,196,20241222,2024-12-22 03:41:29.320000-06:00,2024-12-22 10:12:29.320000-06:00,23460.0,BROWSER,TIMEOUT,2106
992,10,20241228,2024-12-28 06:06:29.114000-06:00,2024-12-28 15:59:29.114000-06:00,35580.0,BROWSER,ABORTED,4512
993,247,20241014,2024-10-14 05:46:42.288000-06:00,2024-10-14 10:22:42.288000-06:00,16560.0,MOBILE,TIMEOUT,1007
994,403,20240123,2024-01-23 09:45:51.708000-06:00,2024-01-23 14:09:51.708000-06:00,15840.0,BROWSER,ABORTED,1842
995,270,20241222,2024-12-22 11:05:33.696000-06:00,2024-12-22 11:52:33.696000-06:00,2820.0,MOBILE,TIMEOUT,3930
996,165,20240929,2024-09-29 06:36:33.225000-06:00,2024-09-29 07:59:33.225000-06:00,4980.0,BROWSER,COMPLETED,1294
997,425,20240629,2024-06-29 02:30:45.640000-06:00,2024-06-29 11:25:45.640000-06:00,32100.0,BROWSER,COMPLETED,1316
998,366,20241229,2024-12-29 17:07:03.443000-06:00,2024-12-30 02:31:03.443000-06:00,33840.0,MOBILE,ABORTED,3664
999,229,20240520,2024-05-20 20:32:59.553000-06:00,2024-05-21 03:45:59.553000-06:00,25980.0,MOBILE,COMPLETED,4516
1000,154,20240929,2024-09-29 00:06:06.127000-06:00,2024-09-29 07:03:06.127000-06:00,25020.0,BROWSER,COMPLETED,1663
1001,3,20241230,2024-12-30 05:49:14.804000-06:00,2024-12-30 10:43:14.804000-06:00,17640.0,MOBILE,ABORTED,4855
1002,457,20240117,2024-01-17 03:47:14.405000-06:00,2024-01-17 09:20:14.405000-06:00,19980.0,MOBILE,TIMEOUT,834
1003,87,20241122,2024-11-22 01:01:45.877000-06:00,2024-11-22 05:20:45.877000-06:00,15540.0,BROWSER,TIMEOUT,3150
1004,32,20241226,2024-12-26 18:36:04.885000-06:00,2024-12-26 20:44:04.885000-06:00,7680.0,BROWSER,COMPLETED,4855
1005,238,20241022,2024-10-22 17:31:37.971000-06:00,2024-10-22 18:05:37.971000-06:00,2040.0,BROWSER,TIMEOUT,4369
1007,38,20241206,2024-12-06 09:19:19.262000-06:00,2024-12-06 12:41:19.262000-06:00,12120.0,BROWSER,ABORTED,4000
1008,352,20241013,2024-10-13 14:17:02.062000-06:00,2024-10-13 16:10:02.062000-06:00,6780.0,BROWSER,COMPLETED,3197
1009,428,20241223,2024-12-23 00:31:27.548000-06:00,2024-12-23 06:40:27.548000-06:00,22140.0,MOBILE,COMPLETED,4404
1010,73,20241127,2024-11-27 04:15:33.005000-06:00,2024-11-27 09:46:33.005000-06:00,19860.0,BROWSER,TIMEOUT,4741
1011,140,20241225,2024-12-25 01:26:45.577000-06:00,2024-12-25 10:40:45.577000-06:00,33240.0,MOBILE,TIMEOUT,2527
1012,181,20241203,2024-12-03 05:23:10.182000-06:00,2024-12-03 13:10:10.182000-06:00,28020.0,BROWSER,TIMEOUT,477
1013,359,20241111,2024-11-11 04:33:56.467000-06:00,2024-11-11 07:35:56.467000-06:00,10920.0,BROWSER,ABORTED,410
1014,418,20241230,2024-12-30 20:34:20.363000-06:00,2024-12-30 23:50:20.363000-06:00,11760.0,MOBILE,COMPLETED,2352
1015,24,20241209,2024-12-09 01:11:52.061000-06:00,2024-12-09 01:28:52.061000-06:00,1020.0,BROWSER,COMPLETED,4357
1016,461,20241203,2024-12-03 07:57:23.278000-06:00,2024-12-03 14:32:23.278000-06:00,23700.0,MOBILE,TIMEOUT,613
1017,17,20241230,2024-12-30 05:24:03.521000-06:00,2024-12-30 08:03:03.521000-06:00,9540.0,MOBILE,COMPLETED,2257
1018,331,20241128,2024-11-28 06:26:59.372000-06:00,2024-11-28 16:07:59.372000-06:00,34860.0,MOBILE,ABORTED,3128
1019,232,20241215,2024-12-15 03:30:04.013000-06:00,2024-12-15 07:45:04.013000-06:00,15300.0,BROWSER,COMPLETED,2524
1020,214,20240910,2024-09-10 04:37:17.501000-06:00,2024-09-10 11:39:17.501000-06:00,25320.0,MOBILE,TIMEOUT,390
1021,85,20240420,2024-04-20 02:27:04.274000-06:00,2024-04-20 09:57:04.274000-06:00,27000.0,MOBILE,COMPLETED,1290
1022,432,20240514,2024-05-14 03:54:30.288000-06:00,2024-05-14 04:25:30.288000-06:00,1860.0,BROWSER,ABORTED,255
1023,287,20241229,2024-12-29 02:35:36.324000-06:00,2024-12-29 03:02:36.324000-06:00,1620.0,BROWSER,TIMEOUT,3431
1024,251,20240728,2024-07-28 03:22:39.437000-06:00,2024-07-28 10:22:39.437000-06:00,25200.0,BROWSER,COMPLETED,4235
1025,356,20241203,2024-12-03 18:09:55.014000-06:00,2024-12-03 21:01:55.014000-06:00,10320.0,MOBILE,TIMEOUT,4962
1026,313,20241222,2024-12-22 14:23:41.048000-06:00,2024-12-22 16:02:41.048000-06:00,5940.0,MOBILE,TIMEOUT,2609
1027,300,20241015,2024-10-15 10:26:29.997000-06:00,2024-10-15 17:36:29.997000-06:00,25800.0,BROWSER,COMPLETED,2422
1028,216,20241123,2024-11-23 01:59:05.724000-06:00,2024-11-23 09:52:05.724000-06:00,28380.0,BROWSER,TIMEOUT,101
1029,135,20241213,2024-12-13 07:30:59.843000-06:00,2024-12-13 11:23:59.843000-06:00,13980.0,BROWSER,ABORTED,4257
1030,28,20241114,2024-11-14 02:52:06.090000-06:00,2024-11-14 03:31:06.090000-06:00,2340.0,MOBILE,COMPLETED,4668
1031,166,20241123,2024-11-23 00:10:54.402000-06:00,2024-11-23 02:54:54.402000-06:00,9840.0,MOBILE,TIMEOUT,2225
1032,428,20241225,2024-12-25 14:02:29.776000-06:00,2024-12-25 16:28:29.776000-06:00,8760.0,BROWSER,COMPLETED,2187
1033,104,20241222,2024-12-22 22:29:09.231000-06:00,2024-12-23 00:13:09.231000-06:00,6240.0,MOBILE,COMPLETED,2978
1034,100,20241225,2024-12-25 05:17:06.062000-06:00,2024-12-25 13:02:06.062000-06:00,27900.0,MOBILE,ABORTED,2114
1035,356,20241226,2024-12-26 10:12:17.998000-06:00,2024-12-26 15:29:17.998000-06:00,19020.0,MOBILE,TIMEOUT,3594
1036,59,20241230,2024-12-30 15:37:21.128000-06:00,2024-12-30 21:41:21.128000-06:00,21840.0,MOBILE,TIMEOUT,765
1038,86,20241228,2024-12-28 08:08:38.321000-06:00,2024-12-28 10:52:38.321000-06:00,9840.0,BROWSER,TIMEOUT,3034
1039,352,20241123,2024-11-23 12:46:17.005000-06:00,2024-11-23 14:21:17.005000-06:00,5700.0,BROWSER,ABORTED,3590
1040,383,20241001,2024-10-01 20:35:54.576000-06:00,2024-10-02 03:39:54.576000-06:00,25440.0,BROWSER,COMPLETED,2626
1041,199,20241125,2024-11-25 03:39:49.157000-06:00,2024-11-25 10:13:49.157000-06:00,23640.0,BROWSER,TIMEOUT,4470
1042,285,20240928,2024-09-28 22:36:25.336000-06:00,2024-09-29 01:01:25.336000-06:00,8700.0,MOBILE,ABORTED,2116
1043,382,20241215,2024-12-15 21:02:34.944000-06:00,2024-12-16 00:19:34.944000-06:00,11820.0,BROWSER,TIMEOUT,2303
1044,156,20241224,2024-12-24 05:09:33.744000-06:00,2024-12-24 14:58:33.744000-06:00,35340.0,BROWSER,COMPLETED,2046
1045,245,20240708,2024-07-08 23:40:41.184000-06:00,2024-07-08 23:50:41.184000-06:00,600.0,MOBILE,ABORTED,1343
1046,381,20241226,2024-12-26 09:25:04.490000-06:00,2024-12-26 11:13:04.490000-06:00,6480.0,BROWSER,ABORTED,4730
1047,190,20241130,2024-11-30 08:39:24.717000-06:00,2024-11-30 15:32:24.717000-06:00,24780.0,MOBILE,ABORTED,2075
1048,112,20241109,2024-11-09 13:11:43.118000-06:00,2024-11-09 22:12:43.118000-06:00,32460.0,MOBILE,COMPLETED,4314
1049,383,20241016,2024-10-16 05:41:13.446000-06:00,2024-10-16 12:52:13.446000-06:00,25860.0,MOBILE,COMPLETED,3384
1050,192,20240831,2024-08-31 23:59:12.081000-06:00,2024-09-01 04:38:12.081000-06:00,16740.0,MOBILE,COMPLETED,117
1051,51,20241022,2024-10-22 10:07:27.147000-06:00,2024-10-22 11:23:27.147000-06:00,4560.0,BROWSER,TIMEOUT,1209
1052,362,20241227,2024-12-27 06:49:35.527000-06:00,2024-12-27 12:03:35.527000-06:00,18840.0,BROWSER,ABORTED,4508
1053,148,20240622,2024-06-22 10:31:57.699000-06:00,2024-06-22 11:21:57.699000-06:00,3000.0,MOBILE,TIMEOUT,1259
1054,32,20241227,2024-12-27 07:30:09.373000-06:00,2024-12-27 16:07:09.373000-06:00,31020.0,MOBILE,ABORTED,2632
1055,106,20240726,2024-07-26 01:31:31.396000-06:00,2024-07-26 09:17:31.396000-06:00,27960.0,BROWSER,COMPLETED,701
1056,432,20241218,2024-12-18 23:33:07.499000-06:00,2024-12-19 08:47:07.499000-06:00,33240.0,BROWSER,ABORTED,4864
1057,181,20241207,2024-12-07 06:36:44.370000-06:00,2024-12-07 13:49:44.370000-06:00,25980.0,BROWSER,TIMEOUT,3590
1058,331,20241205,2024-12-05 09:20:56.177000-06:00,2024-12-05 11:01:56.177000-06:00,6060.0,MOBILE,TIMEOUT,315
1059,463,20241214,2024-12-14 09:34:07.412000-06:00,2024-12-14 13:30:07.412000-06:00,14160.0,MOBILE,COMPLETED,3288
1060,281,20241224,2024-12-24 07:07:44.844000-06:00,2024-12-24 08:20:44.844000-06:00,4380.0,MOBILE,ABORTED,4992
1061,323,20241202,2024-12-02 04:22:28.400000-06:00,2024-12-02 12:01:28.400000-06:00,27540.0,MOBILE,COMPLETED,3674
1062,451,20240523,2024-05-23 19:59:19.495000-06:00,2024-05-24 00:33:19.495000-06:00,16440.0,BROWSER,TIMEOUT,3037
1063,78,20241018,2024-10-18 19:41:39.407000-06:00,2024-10-19 00:25:39.407000-06:00,17040.0,BROWSER,COMPLETED,1097
1064,216,20241207,2024-12-07 14:08:26.660000-06:00,2024-12-07 18:17:26.660000-06:00,14940.0,BROWSER,COMPLETED,933
1065,258,20241125,2024-11-25 08:24:18.299000-06:00,2024-11-25 15:01:18.299000-06:00,23820.0,BROWSER,COMPLETED,3869
1066,180,20241221,2024-12-21 20:34:04.454000-06:00,2024-12-22 06:34:04.454000-06:00,36000.0,BROWSER,COMPLETED,4994
1067,83,20241216,2024-12-16 21:21:04.536000-06:00,2024-12-17 02:05:04.536000-06:00,17040.0,BROWSER,COMPLETED,2203
1068,425,20240727,2024-07-27 14:51:32.110000-06:00,2024-07-27 17:44:32.110000-06:00,10380.0,BROWSER,TIMEOUT,4374
1069,443,20241230,2024-12-30 09:45:33.231000-06:00,2024-12-30 16:25:33.231000-06:00,24000.0,MOBILE,ABORTED,1372
1070,80,20241230,2024-12-30 11:46:06.684000-06:00,2024-12-30 15:09:06.684000-06:00,12180.0,BROWSER,ABORTED,2930
1071,245,20241227,2024-12-27 18:00:53.154000-06:00,2024-12-28 03:20:53.154000-06:00,33600.0,MOBILE,TIMEOUT,347
1072,37,20241229,2024-12-29 08:17:35.092000-06:00,2024-12-29 18:15:35.092000-06:00,35880.0,MOBILE,ABORTED,4177
1073,384,20241004,2024-10-04 18:25:30.108000-06:00,2024-10-04 21:11:30.108000-06:00,9960.0,BROWSER,TIMEOUT,1870
1074,327,20240924,2024-09-24 19:37:57.416000-06:00,2024-09-25 01:11:57.416000-06:00,20040.0,MOBILE,TIMEOUT,505
1075,48,20240114,2024-01-14 19:05:19.112000-06:00,2024-01-15 04:07:19.112000-06:00,32520.0,MOBILE,ABORTED,1570
1076,485,20241018,2024-10-18 01:25:13.106000-06:00,2024-10-18 07:39:13.106000-06:00,22440.0,MOBILE,ABORTED,1789
1077,13,20241021,2024-10-21 02:36:03.597000-06:00,2024-10-21 10:29:03.597000-06:00,28380.0,BROWSER,ABORTED,672
1078,300,20241119,2024-11-19 05:04:37.500000-06:00,2024-11-19 13:17:37.500000-06:00,29580.0,BROWSER,COMPLETED,2091
1079,435,20240131,2024-01-31 16:01:08.368000-06:00,2024-01-31 17:20:08.368000-06:00,4740.0,BROWSER,TIMEOUT,4947
1080,19,20240529,2024-05-29 09:14:50.252000-06:00,2024-05-29 17:30:50.252000-06:00,29760.0,MOBILE,TIMEOUT,4357
1081,164,20241219,2024-12-19 09:07:44.598000-06:00,2024-12-19 14:20:44.598000-06:00,18780.0,BROWSER,ABORTED,2011
1082,54,20241010,2024-10-10 22:30:50.785000-06:00,2024-10-11 01:11:50.785000-06:00,9660.0,BROWSER,COMPLETED,4980
1083,150,20241106,2024-11-06 15:12:22.191000-06:00,2024-11-06 23:13:22.191000-06:00,28860.0,MOBILE,TIMEOUT,1170
1084,123,20240705,2024-07-05 08:57:20.103000-06:00,2024-07-05 18:32:20.103000-06:00,34500.0,BROWSER,ABORTED,3924
1085,305,20241230,2024-12-30 06:45:17.090000-06:00,2024-12-30 15:04:17.090000-06:00,29940.0,MOBILE,TIMEOUT,1466
1086,442,20240418,2024-04-18 14:07:56.665000-06:00,2024-04-18 21:46:56.665000-06:00,27540.0,BROWSER,COMPLETED,3017
1087,94,20241021,2024-10-21 13:38:30.181000-06:00,2024-10-21 18:18:30.181000-06:00,16800.0,BROWSER,TIMEOUT,276
1088,411,20241207,2024-12-07 10:26:33.657000-06:00,2024-12-07 17:22:33.657000-06:00,24960.0,BROWSER,ABORTED,3397
1089,17,20241230,2024-12-30 17:39:57.056000-06:00,2024-12-30 18:45:57.056000-06:00,3960.0,MOBILE,COMPLETED,365
1090,398,20241018,2024-10-18 16:22:35.169000-06:00,2024-10-19 01:50:35.169000-06:00,34080.0,BROWSER,COMPLETED,4775
1091,454,20240414,2024-04-14 21:55:20.669000-06:00,2024-04-15 05:46:20.669000-06:00,28260.0,MOBILE,ABORTED,3444
1092,151,20240908,2024-09-08 15:47:51.197000-06:00,2024-09-08 16:07:51.197000-06:00,1200.0,MOBILE,ABORTED,2802
1093,71,20241221,2024-12-21 09:43:06.091000-06:00,2024-12-21 17:16:06.091000-06:00,27180.0,BROWSER,TIMEOUT,1045
1094,163,20241124,2024-11-24 21:29:34.142000-06:00,2024-11-25 03:15:34.142000-06:00,20760.0,MOBILE,ABORTED,426
1095,341,20241230,2024-12-30 04:11:45.794000-06:00,2024-12-30 11:44:45.794000-06:00,27180.0,MOBILE,ABORTED,1879
1096,294,20241220,2024-12-20 09:32:51.936000-06:00,2024-12-20 13:59:51.936000-06:00,16020.0,BROWSER,ABORTED,2597
1097,107,20241202,2024-12-02 07:31:51.607000-06:00,2024-12-02 16:25:51.607000-06:00,32040.0,MOBILE,COMPLETED,3315
1098,448,20241126,2024-11-26 22:15:09.095000-06:00,2024-11-27 03:45:09.095000-06:00,19800.0,BROWSER,ABORTED,2645
1099,224,20241204,2024-12-04 10:51:30.105000-06:00,2024-12-04 11:57:30.105000-06:00,3960.0,MOBILE,TIMEOUT,871
1100,87,20241214,2024-12-14 18:45:05.089000-06:00,2024-12-15 00:55:05.089000-06:00,22200.0,MOBILE,COMPLETED,4585
1101,446,20241230,2024-12-30 02:53:34.044000-06:00,2024-12-30 08:14:34.044000-06:00,19260.0,BROWSER,TIMEOUT,4643
1102,49,20241104,2024-11-04 00:59:05.625000-06:00,2024-11-04 01:11:05.625000-06:00,720.0,MOBILE,ABORTED,3956
1103,139,20241114,2024-11-14 23:18:45.561000-06:00,2024-11-15 08:23:45.561000-06:00,32700.0,MOBILE,TIMEOUT,1222
1104,263,20240905,2024-09-05 12:25:08.951000-06:00,2024-09-05 19:47:08.951000-06:00,26520.0,BROWSER,TIMEOUT,4532
1105,279,20241212,2024-12-12 16:11:51.940000-06:00,2024-12-13 02:08:51.940000-06:00,35820.0,MOBILE,ABORTED,1530
1106,105,20241222,2024-12-22 20:23:38.364000-06:00,2024-12-23 00:39:38.364000-06:00,15360.0,MOBILE,COMPLETED,2421
1107,214,20241223,2024-12-23 12:14:30.216000-06:00,2024-12-23 13:36:30.216000-06:00,4920.0,MOBILE,COMPLETED,3705
1108,144,20241223,2024-12-23 16:26:45.829000-06:00,2024-12-23 21:51:45.829000-06:00,19500.0,MOBILE,COMPLETED,3027
1109,225,20241220,2024-12-20 00:51:32.591000-06:00,2024-12-20 01:28:32.591000-06:00,2220.0,MOBILE,COMPLETED,3336
1110,227,20240630,2024-06-30 18:38:03.894000-06:00,2024-06-30 23:01:03.894000-06:00,15780.0,MOBILE,COMPLETED,672
1111,64,20241228,2024-12-28 07:09:02.921000-06:00,2024-12-28 15:06:02.921000-06:00,28620.0,MOBILE,ABORTED,2670
1112,421,20241218,2024-12-18 12:51:54.801000-06:00,2024-12-18 22:08:54.801000-06:00,33420.0,MOBILE,TIMEOUT,1282
1113,48,20240830,2024-08-30 21:18:13.581000-06:00,2024-08-30 21:54:13.581000-06:00,2160.0,MOBILE,ABORTED,3366
1114,115,20241212,2024-12-12 01:01:11.665000-06:00,2024-12-12 06:24:11.665000-06:00,19380.0,BROWSER,TIMEOUT,3530
1115,79,20241230,2024-12-30 14:26:34.604000-06:00,2024-12-30 19:46:34.604000-06:00,19200.0,BROWSER,TIMEOUT,3660
1116,215,20241010,2024-10-10 21:56:26.994000-06:00,2024-10-11 04:09:26.994000-06:00,22380.0,BROWSER,TIMEOUT,333
1117,103,20241228,2024-12-28 05:02:36.297000-06:00,2024-12-28 05:30:36.297000-06:00,1680.0,MOBILE,COMPLETED,1794
1118,433,20241205,2024-12-05 22:09:19.523000-06:00,2024-12-06 06:26:19.523000-06:00,29820.0,MOBILE,ABORTED,572
1119,336,20241230,2024-12-30 09:35:27.763000-06:00,2024-12-30 16:40:27.763000-06:00,25500.0,BROWSER,COMPLETED,2380
1120,121,20241108,2024-11-08 23:03:49.690000-06:00,2024-11-09 03:48:49.690000-06:00,17100.0,MOBILE,ABORTED,480
1121,99,20241225,2024-12-25 14:33:58.317000-06:00,2024-12-25 22:35:58.317000-06:00,28920.0,MOBILE,ABORTED,4320
1122,170,20241230,2024-12-30 06:10:39.437000-06:00,2024-12-30 11:24:39.437000-06:00,18840.0,BROWSER,TIMEOUT,3747
1123,112,20241203,2024-12-03 13:38:35.174000-06:00,2024-12-03 15:39:35.174000-06:00,7260.0,BROWSER,TIMEOUT,935
1124,260,20240621,2024-06-21 00:34:00.311000-06:00,2024-06-21 04:32:00.311000-06:00,14280.0,BROWSER,TIMEOUT,4824
1126,184,20241223,2024-12-23 02:09:39.401000-06:00,2024-12-23 07:33:39.401000-06:00,19440.0,BROWSER,COMPLETED,4828
1127,415,20240109,2024-01-09 08:41:00.006000-06:00,2024-01-09 14:06:00.006000-06:00,19500.0,BROWSER,COMPLETED,3933
1128,156,20241225,2024-12-25 09:44:00.178000-06:00,2024-12-25 16:21:00.178000-06:00,23820.0,MOBILE,TIMEOUT,1395
1129,123,20240909,2024-09-09 03:04:38.145000-06:00,2024-09-09 04:22:38.145000-06:00,4680.0,BROWSER,TIMEOUT,542
1130,489,20241208,2024-12-08 17:15:22.240000-06:00,2024-12-08 19:06:22.240000-06:00,6660.0,BROWSER,COMPLETED,4215
1131,292,20241230,2024-12-30 16:43:49.317000-06:00,2024-12-30 18:34:49.317000-06:00,6660.0,MOBILE,TIMEOUT,1657
1132,303,20240929,2024-09-29 03:10:23.377000-06:00,2024-09-29 09:09:23.377000-06:00,21540.0,MOBILE,ABORTED,2806
1133,402,20241126,2024-11-26 12:58:17.151000-06:00,2024-11-26 20:43:17.151000-06:00,27900.0,MOBILE,TIMEOUT,2800
1134,364,20241225,2024-12-25 00:26:54.873000-06:00,2024-12-25 03:28:54.873000-06:00,10920.0,BROWSER,COMPLETED,2441
1135,398,20241230,2024-12-30 10:20:15.796000-06:00,2024-12-30 19:39:15.796000-06:00,33540.0,BROWSER,ABORTED,1280
1136,494,20240903,2024-09-03 12:03:04.200000-06:00,2024-09-03 12:56:04.200000-06:00,3180.0,BROWSER,TIMEOUT,178
1137,13,20241118,2024-11-18 04:51:39.498000-06:00,2024-11-18 07:54:39.498000-06:00,10980.0,MOBILE,COMPLETED,4560
1138,92,20241206,2024-12-06 12:51:47.309000-06:00,2024-12-06 18:19:47.309000-06:00,19680.0,MOBILE,ABORTED,1539
1139,350,20241230,2024-12-30 15:06:56.173000-06:00,2024-12-30 21:22:56.173000-06:00,22560.0,MOBILE,TIMEOUT,4205
1140,34,20241218,2024-12-18 22:59:30.458000-06:00,2024-12-19 04:14:30.458000-06:00,18900.0,BROWSER,TIMEOUT,2424
